11.07.2013 16:30:17;156196;199876;0;00:20:51.9392252
11.07.2013 16:30:32;156196;199876;0;00:20:59.1620715
11.07.2013 16:30:47;158080;201760;0;00:21:06.4005179
11.07.2013 16:31:02;156196;199876;0;00:21:13.4673632
11.07.2013 16:31:17;156196;199876;0;00:21:20.8618106
11.07.2013 16:31:32;156212;199892;0;00:21:28.1158571
11.07.2013 16:31:47;156196;199876;0;00:21:35.1827024
11.07.2013 16:32:02;156196;199876;0;00:21:42.2183475
11.07.2013 16:32:17;156212;199892;0;00:21:49.6595952
11.07.2013 16:32:32;157560;201744;0;00:21:56.9136417
11.07.2013 16:32:47;158880;202560;0;00:22:04.2300886
11.07.2013 16:33:02;156212;199892;0;00:22:11.5465355
11.07.2013 16:33:17;156196;199876;0;00:22:19.1593843
11.07.2013 16:33:32;158880;202560;0;00:22:26.3510304
11.07.2013 16:33:47;156196;199876;0;00:22:33.5738767
11.07.2013 16:34:02;156200;199888;0;00:22:40.6719222
11.07.2013 16:34:17;156212;199892;0;00:22:47.9415688
11.07.2013 16:34:32;156196;199876;0;00:22:55.2268155
11.07.2013 16:34:47;156196;199876;0;00:23:02.3248610
11.07.2013 16:35:02;156212;199892;0;00:23:09.6725081
11.07.2013 16:35:17;156196;199876;0;00:23:16.6145526
11.07.2013 16:35:32;156204;199880;0;00:23:24.0714004
11.07.2013 16:35:47;156212;199892;0;00:23:31.4190475
11.07.2013 16:36:02;156196;199876;0;00:23:38.6574939
11.07.2013 16:36:17;156196;199876;0;00:23:45.6151385
11.07.2013 16:36:32;156212;199892;0;00:23:52.6507836
11.07.2013 16:36:47;157012;200692;0;00:23:59.8424297
11.07.2013 16:37:02;158064;201744;0;00:24:07.3928781
11.07.2013 16:37:17;156212;199892;0;00:24:14.4441233
11.07.2013 16:37:32;156196;199876;0;00:24:21.8073705
11.07.2013 16:37:47;156196;199876;0;00:24:28.9990166
11.07.2013 16:38:02;157616;202056;0;00:24:36.3778639
11.07.2013 16:38:17;156196;199876;0;00:24:43.5071096
11.07.2013 16:38:32;158972;203684;0;00:24:50.8079564
11.07.2013 16:38:47;158064;201744;0;00:24:57.9840024
11.07.2013 16:39:02;157012;200692;0;00:25:05.2068487
11.07.2013 16:39:17;156212;199892;0;00:25:12.4920954
11.07.2013 16:39:32;156196;199876;0;00:25:19.8553426
11.07.2013 16:39:47;156196;199876;0;00:25:27.0469887
11.07.2013 16:40:02;156212;199892;0;00:25:34.2074346
11.07.2013 16:40:17;156196;199876;0;00:25:41.3054801
11.07.2013 16:40:32;156984;201744;0;00:25:48.3099250
11.07.2013 16:40:47;156212;199892;0;00:25:55.5483714
11.07.2013 16:41:02;156196;199876;0;00:26:02.6464169
11.07.2013 16:41:17;156196;199876;0;00:26:09.6664619
11.07.2013 16:41:32;159912;203592;0;00:26:16.9205084
11.07.2013 16:41:47;156200;199888;0;00:26:24.1121545
11.07.2013 16:42:02;158880;202560;0;00:26:31.3662010
11.07.2013 16:42:17;159952;199896;0;00:26:38.6826479
11.07.2013 16:42:32;159928;199876;0;00:26:45.7026929
11.07.2013 16:42:47;162616;202572;0;00:26:52.9255392
11.07.2013 16:43:02;159928;199876;0;00:27:00.2263860
11.07.2013 16:43:17;159928;199876;0;00:27:07.3400316
11.07.2013 16:43:32;159944;199892;0;00:27:14.4692773
11.07.2013 16:43:47;163628;203576;0;00:27:21.6297232
11.07.2013 16:44:02;159928;199876;0;00:27:28.7433688
11.07.2013 16:44:17;163644;203592;0;00:27:35.9974153
11.07.2013 16:44:32;159928;199876;0;00:27:43.3294623
11.07.2013 16:44:47;162728;203580;0;00:27:50.4743081
11.07.2013 16:45:02;159944;199892;0;00:27:57.8687555
11.07.2013 16:45:17;163628;203576;0;00:28:05.2788030
11.07.2013 16:45:32;159928;199876;0;00:28:12.3924486
11.07.2013 16:45:47;159944;199892;0;00:28:19.8804966
11.07.2013 16:46:02;159928;199876;0;00:28:27.1189430
11.07.2013 16:46:17;164444;204392;0;00:28:34.3417893
11.07.2013 16:46:32;159944;199892;0;00:28:41.1746331
11.07.2013 16:46:47;160232;200188;0;00:28:48.4442797
11.07.2013 16:47:02;160232;200188;0;00:28:55.6047256
11.07.2013 16:47:17;159928;199876;0;00:29:02.8275719
11.07.2013 16:47:32;159928;199876;0;00:29:10.0972185
11.07.2013 16:47:47;163112;204408;0;00:29:17.3824652
11.07.2013 16:48:02;161796;201744;0;00:29:24.6521118
11.07.2013 16:48:17;159928;199876;0;00:29:31.9997589
11.07.2013 16:48:32;159944;200708;0;00:29:39.5190071
11.07.2013 16:48:47;162096;203576;0;00:29:47.0538554
11.07.2013 16:49:02;159928;199876;0;00:29:54.4639029
11.07.2013 16:49:17;159944;199892;0;00:30:01.6087487
11.07.2013 16:49:32;159928;199876;0;00:30:08.8315950
11.07.2013 16:49:47;163628;203576;0;00:30:15.6956390
11.07.2013 16:50:02;159944;199892;0;00:30:22.9340854
11.07.2013 16:50:17;159928;199876;0;00:30:29.8293296
11.07.2013 16:50:32;163632;203588;0;00:30:36.5841729
11.07.2013 16:50:47;163644;203592;0;00:30:43.6198180
11.07.2013 16:51:02;159932;199876;0;00:30:50.9050647
11.07.2013 16:51:17;159932;199876;0;00:30:58.2371117
11.07.2013 16:51:32;159892;199820;0;00:31:05.2259565
11.07.2013 16:51:47;159932;199876;0;00:31:12.1680010
11.07.2013 16:52:02;159948;199892;0;00:31:19.1256456
11.07.2013 16:52:17;159932;199876;0;00:31:26.4888928
11.07.2013 16:52:32;159932;199876;0;00:31:33.5401380
11.07.2013 16:52:47;159948;199892;0;00:31:40.8409848
11.07.2013 16:53:02;159932;199876;0;00:31:48.0482310
11.07.2013 16:53:17;161800;201744;0;00:31:55.2866774
11.07.2013 16:53:32;159948;199892;0;00:32:02.6343245
11.07.2013 16:53:47;160504;200692;0;00:32:09.9507714
11.07.2013 16:54:02;159932;199876;0;00:32:17.1112173
11.07.2013 16:54:17;159948;199892;0;00:32:24.6616657
11.07.2013 16:54:32;163632;203576;0;00:32:32.0249129
11.07.2013 16:54:47;162616;202560;0;00:32:39.4505605
11.07.2013 16:55:02;159948;199892;0;00:32:46.4550054
11.07.2013 16:55:17;163632;203576;0;00:32:53.5374508
11.07.2013 16:55:32;162616;202560;0;00:33:00.7914973
11.07.2013 16:55:47;159932;199876;0;00:33:08.1859447
11.07.2013 16:56:02;161800;201744;0;00:33:15.4555913
11.07.2013 16:56:17;159948;199892;0;00:33:22.8656388
11.07.2013 16:56:32;163632;203576;0;00:33:30.2756863
11.07.2013 16:56:47;159932;199876;0;00:33:37.5765331
11.07.2013 16:57:02;160764;200708;0;00:33:44.6745786
11.07.2013 16:57:17;160836;200780;0;00:33:51.8974249
11.07.2013 16:57:32;159924;199876;0;00:33:59.2606721
11.07.2013 16:57:47;161816;201760;0;00:34:06.3743177
11.07.2013 16:58:02;159932;199876;0;00:34:13.7531650
11.07.2013 16:58:17;159932;199876;0;00:34:21.1632125
11.07.2013 16:58:32;160024;201760;0;00:34:28.7292610
11.07.2013 16:58:47;159932;199876;0;00:34:36.0457079
11.07.2013 16:59:02;162616;202560;0;00:34:43.2529541
11.07.2013 16:59:17;159948;199892;0;00:34:50.7410021
11.07.2013 16:59:32;163632;203576;0;00:34:58.0730491
11.07.2013 16:59:47;159932;199876;0;00:35:05.2958954
11.07.2013 17:00:02;159932;199876;0;00:35:12.4875415
11.07.2013 17:00:17;159996;199940;0;00:35:19.4295860
11.07.2013 17:00:32;161880;201824;0;00:35:26.8240334
11.07.2013 17:00:47;159996;199940;0;00:35:33.9064788
11.07.2013 17:01:02;161864;201808;0;00:35:41.0825248
11.07.2013 17:01:17;160012;199956;0;00:35:48.1493701
11.07.2013 17:01:32;161200;201808;0;00:35:55.5750177
11.07.2013 17:01:47;160004;199944;0;00:36:02.9382649
11.07.2013 17:02:02;160012;199956;0;00:36:10.3483124
11.07.2013 17:02:17;163696;203640;0;00:36:17.6647593
11.07.2013 17:02:32;159996;199940;0;00:36:24.9344059
11.07.2013 17:02:47;160012;199956;0;00:36:32.4380540
11.07.2013 17:03:02;159996;199940;0;00:36:39.7077006
11.07.2013 17:03:17;162680;202624;0;00:36:47.1021480
11.07.2013 17:03:32;161632;201824;0;00:36:54.4653952
11.07.2013 17:03:48;159996;199940;0;00:37:01.7662420
11.07.2013 17:04:03;163756;204456;0;00:37:08.9578881
11.07.2013 17:04:18;163696;203640;0;00:37:16.1651343
11.07.2013 17:04:33;159996;199940;0;00:37:23.4815812
11.07.2013 17:04:48;162680;202624;0;00:37:30.9228289
11.07.2013 17:05:03;159996;199940;0;00:37:37.8336732
11.07.2013 17:05:18;159996;199940;0;00:37:45.1657202
11.07.2013 17:05:33;163712;203656;0;00:37:52.6849684
11.07.2013 17:05:48;162680;202624;0;00:38:00.0482156
11.07.2013 17:06:03;159996;199940;0;00:38:07.4582631
11.07.2013 17:06:18;160012;199956;0;00:38:14.7747100
11.07.2013 17:06:33;159996;199940;0;00:38:21.9663561
11.07.2013 17:06:48;159996;199940;0;00:38:28.9396008
11.07.2013 17:07:03;160012;199956;0;00:38:35.9128455
11.07.2013 17:07:18;163696;203640;0;00:38:43.3540932
11.07.2013 17:07:33;159996;199940;0;00:38:50.6237398
11.07.2013 17:07:48;160012;199956;0;00:38:58.2053884
11.07.2013 17:08:03;159996;199940;0;00:39:05.4750350
11.07.2013 17:08:18;162688;202628;0;00:39:12.7758818
11.07.2013 17:08:33;160020;199960;0;00:39:19.9987281
11.07.2013 17:08:48;159996;199940;0;00:39:27.5023762
11.07.2013 17:09:03;161512;202484;0;00:39:34.6940223
11.07.2013 17:09:18;159996;199940;0;00:39:42.0572695
11.07.2013 17:09:33;159996;199940;0;00:39:49.2957159
11.07.2013 17:09:48;160012;199956;0;00:39:56.5029621
11.07.2013 17:10:03;159996;199940;0;00:40:03.7258084
11.07.2013 17:10:18;159996;199940;0;00:40:11.0890556
11.07.2013 17:10:33;160012;199956;0;00:40:18.2651016
11.07.2013 17:10:48;163696;203640;0;00:40:25.7687497
11.07.2013 17:11:03;161864;201808;0;00:40:32.9915960
11.07.2013 17:11:18;160012;199956;0;00:40:40.3392431
11.07.2013 17:11:33;161864;201808;0;00:40:47.5152891
11.07.2013 17:11:48;159996;199940;0;00:40:54.7381354
11.07.2013 17:12:03;160012;199956;0;00:41:02.1169827
11.07.2013 17:12:18;159996;199940;0;00:41:09.4958300
11.07.2013 17:12:33;160812;200756;0;00:41:16.6874761
11.07.2013 17:12:48;160012;199956;0;00:41:23.8011217
11.07.2013 17:13:03;160296;200288;0;00:41:31.0551682
11.07.2013 17:13:18;162980;202972;0;00:41:38.1220135
11.07.2013 17:13:33;160020;199960;0;00:41:45.2044589
11.07.2013 17:13:48;163696;203640;0;00:41:52.4897056
11.07.2013 17:14:03;162680;202624;0;00:41:59.8061525
11.07.2013 17:14:18;159996;199940;0;00:42:06.9197981
11.07.2013 17:14:33;159996;199940;0;00:42:14.1582445
11.07.2013 17:14:48;163808;204548;0;00:42:21.4590913
11.07.2013 17:15:03;159996;199940;0;00:42:28.7443380
11.07.2013 17:15:18;159996;199940;0;00:42:36.2167859
11.07.2013 17:15:33;160012;199956;0;00:42:43.6892338
11.07.2013 17:15:48;159996;199940;0;00:42:50.8184795
11.07.2013 17:16:03;163696;203640;0;00:42:58.1817267
11.07.2013 17:16:18;160012;199956;0;00:43:05.5761741
11.07.2013 17:16:33;159996;199940;0;00:43:12.9394213
11.07.2013 17:16:48;163696;203640;0;00:43:20.1310674
11.07.2013 17:17:03;160012;199956;0;00:43:27.4007140
11.07.2013 17:17:18;163696;203640;0;00:43:34.8263616
11.07.2013 17:17:33;160004;199944;0;00:43:42.0180077
11.07.2013 17:17:48;163104;203656;0;00:43:49.5060557
11.07.2013 17:18:03;159996;199940;0;00:43:56.8537028
11.07.2013 17:18:18;159996;199940;0;00:44:03.9361482
11.07.2013 17:18:33;160012;199956;0;00:44:11.2057948
11.07.2013 17:18:48;159996;199940;0;00:44:18.4442412
11.07.2013 17:19:03;159996;199940;0;00:44:25.6982877
11.07.2013 17:19:18;160808;200772;0;00:44:32.9523342
11.07.2013 17:19:33;159996;199940;0;00:44:40.2063807
11.07.2013 17:19:48;159996;199940;0;00:44:47.4916274
11.07.2013 17:20:03;160012;199956;0;00:44:54.9328751
11.07.2013 17:20:18;159996;199940;0;00:45:02.4209231
11.07.2013 17:20:33;163696;203640;0;00:45:09.6281693
11.07.2013 17:20:48;160012;199956;0;00:45:16.7574150
11.07.2013 17:21:03;159996;199940;0;00:45:23.9022608
11.07.2013 17:21:18;162680;202624;0;00:45:31.0783068
11.07.2013 17:21:33;160020;199960;0;00:45:38.1295520
11.07.2013 17:21:48;159996;199940;0;00:45:45.1183968
11.07.2013 17:22:03;160296;200288;0;00:45:52.5128442
11.07.2013 17:22:18;163696;203640;0;00:45:59.8760914
11.07.2013 17:22:33;159996;199940;0;00:46:06.9741369
11.07.2013 17:22:48;162728;203684;0;00:46:14.3529842
11.07.2013 17:23:03;159996;199940;0;00:46:21.4510297
11.07.2013 17:23:18;160812;200756;0;00:46:28.6894761
11.07.2013 17:23:33;160012;199956;0;00:46:35.9435226
11.07.2013 17:23:48;159996;199940;0;00:46:42.9479675
11.07.2013 17:24:03;159996;199940;0;00:46:50.0616131
11.07.2013 17:24:18;160012;199956;0;00:46:57.3312597
11.07.2013 17:24:33;159996;199940;0;00:47:04.7881075
11.07.2013 17:24:48;159996;199940;0;00:47:12.0889543
11.07.2013 17:25:03;160012;199956;0;00:47:19.3118006
11.07.2013 17:25:18;159996;199940;0;00:47:26.5502470
11.07.2013 17:25:33;159996;199940;0;00:47:33.8198936
11.07.2013 17:25:48;160012;199956;0;00:47:41.1519406
11.07.2013 17:26:03;159996;199940;0;00:47:48.2031858
11.07.2013 17:26:18;160004;199944;0;00:47:55.2856312
11.07.2013 17:26:33;160088;201824;0;00:48:02.6644785
11.07.2013 17:26:48;159996;199940;0;00:48:09.9341251
11.07.2013 17:27:03;159996;199940;0;00:48:17.1881716
11.07.2013 17:27:18;160012;199956;0;00:48:24.3954178
11.07.2013 17:27:33;159996;199940;0;00:48:31.6182641
11.07.2013 17:27:48;159996;199940;0;00:48:38.9035108
11.07.2013 17:28:03;160012;199956;0;00:48:46.1887575
11.07.2013 17:28:18;159996;199940;0;00:48:53.5988050
11.07.2013 17:28:33;163696;203640;0;00:49:00.8840517
11.07.2013 17:28:48;162696;202640;0;00:49:08.2160987
11.07.2013 17:29:03;163696;203640;0;00:49:15.1269430
11.07.2013 17:29:18;162680;202624;0;00:49:22.4277898
11.07.2013 17:29:33;160012;199956;0;00:49:29.7286366
11.07.2013 17:29:48;159996;199940;0;00:49:37.0450835
11.07.2013 17:30:03;159996;199940;0;00:49:44.2367296
11.07.2013 17:30:18;160020;199960;0;00:49:51.4439758
11.07.2013 17:30:33;159996;199940;0;00:49:58.7760228
11.07.2013 17:30:48;162680;202624;0;00:50:06.1392700
11.07.2013 17:31:03;159996;199940;0;00:50:13.2685157
11.07.2013 17:31:18;159996;199940;0;00:50:20.5381623
11.07.2013 17:31:33;164312;204588;0;00:50:27.9482098
11.07.2013 17:31:48;159996;199940;0;00:50:35.1242558
11.07.2013 17:32:03;159996;199940;0;00:50:42.3003018
11.07.2013 17:32:18;163712;203656;0;00:50:49.6791491
11.07.2013 17:32:33;159996;199940;0;00:50:56.9331956
11.07.2013 17:32:48;159996;199940;0;00:51:04.1716420
11.07.2013 17:33:03;160012;199956;0;00:51:11.5036890
11.07.2013 17:33:18;159996;199940;0;00:51:18.8669362
11.07.2013 17:33:33;159996;199940;0;00:51:26.1989832
11.07.2013 17:33:48;160012;199956;0;00:51:33.4374296
11.07.2013 17:34:03;159996;199940;0;00:51:40.9254776
11.07.2013 17:34:18;163696;203640;0;00:51:48.1795241
11.07.2013 17:34:33;160012;199956;0;00:51:55.6051717
11.07.2013 17:34:48;159996;199940;0;00:52:02.8124179
11.07.2013 17:35:03;159996;199940;0;00:52:09.8948633
11.07.2013 17:35:18;160580;200772;0;00:52:17.3517111
11.07.2013 17:35:33;159996;199940;0;00:52:24.6837581
11.07.2013 17:35:48;159996;199940;0;00:52:31.9534047
11.07.2013 17:36:03;160012;199956;0;00:52:39.3010518
11.07.2013 17:36:18;159996;199940;0;00:52:46.3366969
11.07.2013 17:36:33;159996;199940;0;00:52:53.6375437
11.07.2013 17:36:48;160012;199956;0;00:53:00.7823895
11.07.2013 17:37:03;159996;199940;0;00:53:08.0832363
11.07.2013 17:37:18;162680;202624;0;00:53:15.3840831
11.07.2013 17:37:33;160012;199956;0;00:53:22.6537297
11.07.2013 17:37:48;160072;201808;0;00:53:29.9545765
11.07.2013 17:38:04;161864;201808;0;00:53:36.9590214
11.07.2013 17:38:19;161888;201828;0;00:53:44.2130679
11.07.2013 17:38:34;163696;203640;0;00:53:51.4515143
11.07.2013 17:38:49;159996;199940;0;00:53:58.6431604
11.07.2013 17:39:04;163988;203984;0;00:54:05.7412059
11.07.2013 17:39:19;163696;203640;0;00:54:13.0888530
11.07.2013 17:39:34;162680;202624;0;00:54:20.4365001
11.07.2013 17:39:49;159996;199940;0;00:54:27.8465476
11.07.2013 17:40:04;160296;200288;0;00:54:35.0381937
11.07.2013 17:40:19;164340;204940;0;00:54:42.5262417
11.07.2013 17:40:34;159996;199940;0;00:54:49.8426886
11.07.2013 17:40:49;159996;199940;0;00:54:57.2215359
11.07.2013 17:41:04;160012;199956;0;00:55:04.8655849
11.07.2013 17:41:19;159996;199940;0;00:55:11.9792305
11.07.2013 17:41:34;159996;199940;0;00:55:19.1864767
11.07.2013 17:41:49;160012;199956;0;00:55:26.4561233
11.07.2013 17:42:04;159996;199940;0;00:55:33.7725702
11.07.2013 17:42:19;159996;199940;0;00:55:41.1826177
11.07.2013 17:42:34;163712;203656;0;00:55:48.4522643
11.07.2013 17:42:49;159996;199940;0;00:55:55.5035095
11.07.2013 17:43:04;160812;200756;0;00:56:02.6483553
11.07.2013 17:43:19;160012;199956;0;00:56:09.9024018
11.07.2013 17:43:34;159996;199940;0;00:56:16.9692471
11.07.2013 17:43:49;159996;199940;0;00:56:24.1920934
11.07.2013 17:44:04;160012;199956;0;00:56:31.5709407
11.07.2013 17:44:19;159996;199940;0;00:56:39.0433886
11.07.2013 17:44:34;161864;201808;0;00:56:46.3442354
11.07.2013 17:44:49;163712;203656;0;00:56:53.6450822
11.07.2013 17:45:04;159996;199940;0;00:57:00.8211282
11.07.2013 17:45:19;164512;204456;0;00:57:07.9659740
11.07.2013 17:45:34;160012;199956;0;00:57:15.2668208
11.07.2013 17:45:49;160964;201808;0;00:57:22.8016691
11.07.2013 17:46:04;162680;202624;0;00:57:30.0557156
11.07.2013 17:46:19;160012;199956;0;00:57:37.3877626
11.07.2013 17:46:34;160812;200756;0;00:57:44.5014082
11.07.2013 17:46:49;159996;199940;0;00:57:51.7242545
11.07.2013 17:47:04;160012;199956;0;00:57:59.0875017
11.07.2013 17:47:19;159996;199940;0;00:58:06.3259481
11.07.2013 17:47:34;162680;202624;0;00:58:13.6423950
11.07.2013 17:47:49;160296;200288;0;00:58:20.9900421
11.07.2013 17:48:04;159996;199940;0;00:58:28.0880876
11.07.2013 17:48:19;164312;204588;0;00:58:35.3889344
11.07.2013 17:48:34;159996;199940;0;00:58:42.6273808
11.07.2013 17:48:49;160296;200288;0;00:58:49.5382251
11.07.2013 17:49:04;160012;199956;0;00:58:56.6206705
11.07.2013 17:49:19;159996;199940;0;00:59:03.9839177
11.07.2013 17:49:34;163696;203640;0;00:59:11.4251654
11.07.2013 17:49:49;160012;199956;0;00:59:18.5076108
11.07.2013 17:50:04;159996;199940;0;00:59:25.6056563
11.07.2013 17:50:19;159996;199940;0;00:59:33.0781042
11.07.2013 17:50:34;160012;199956;0;00:59:40.4725516
11.07.2013 17:50:49;159996;199940;0;00:59:47.7109980
11.07.2013 17:51:04;160476;200756;0;00:59:55.1366456
11.07.2013 17:51:19;160012;199956;0;01:00:02.7338943
11.07.2013 17:51:34;159996;199940;0;01:00:09.8475399
11.07.2013 17:51:49;159996;199940;0;01:00:17.1327866
11.07.2013 17:52:04;160012;199956;0;01:00:24.5428341
11.07.2013 17:52:19;159996;199940;0;01:00:31.9528816
11.07.2013 17:52:34;160072;201808;0;01:00:39.1445277
11.07.2013 17:52:49;160012;199956;0;01:00:46.6325757
11.07.2013 17:53:04;159996;199940;0;01:00:53.9802228
11.07.2013 17:53:19;160812;200724;0;01:01:01.0626682
11.07.2013 17:53:34;160012;199956;0;01:01:08.4727157
11.07.2013 17:53:49;159996;199940;0;01:01:15.6643618
11.07.2013 17:54:04;159996;199940;0;01:01:23.0744093
11.07.2013 17:54:19;160020;199960;0;01:01:30.6248577
11.07.2013 17:54:34;161864;203640;0;01:01:37.8477040
11.07.2013 17:54:49;162680;202624;0;01:01:45.2421514
11.07.2013 17:55:04;159996;199940;0;01:01:52.5741984
11.07.2013 17:55:19;159996;199940;0;01:02:00.0154461
11.07.2013 17:55:34;162728;203684;0;01:02:07.5034941
11.07.2013 17:55:49;159996;199940;0;01:02:14.7887408
11.07.2013 17:56:04;159996;199940;0;01:02:22.0895876
11.07.2013 17:56:19;160012;199956;0;01:02:29.4996351
11.07.2013 17:56:34;160296;200288;0;01:02:37.0500835
11.07.2013 17:56:49;161864;201808;0;01:02:44.1793292
11.07.2013 17:57:04;160012;199956;0;01:02:51.4177756
11.07.2013 17:57:19;159996;199940;0;01:02:58.7186224
11.07.2013 17:57:34;161112;201104;0;01:03:05.9102685
11.07.2013 17:57:49;160012;199956;0;01:03:13.0551143
11.07.2013 17:58:04;159996;199940;0;01:03:20.4183615
11.07.2013 17:58:19;159988;199940;0;01:03:27.8440091
11.07.2013 17:58:34;160012;199956;0;01:03:35.1916562
11.07.2013 17:58:49;159996;199940;0;01:03:42.5705035
11.07.2013 17:59:04;159996;199940;0;01:03:49.6529489
11.07.2013 17:59:19;160012;199956;0;01:03:56.9693958
11.07.2013 17:59:34;163696;203640;0;01:04:04.1766420
11.07.2013 17:59:49;159996;199940;0;01:04:11.3994883
11.07.2013 18:00:04;160012;199956;0;01:04:18.5287340
11.07.2013 18:00:19;160072;201808;0;01:04:25.7827805
11.07.2013 18:00:34;160952;201808;0;01:04:32.6624246
11.07.2013 18:00:49;160012;199956;0;01:04:40.0100717
11.07.2013 18:01:04;159996;199940;0;01:04:47.0613169
11.07.2013 18:01:19;162680;202624;0;01:04:54.3933639
11.07.2013 18:01:34;160012;199956;0;01:05:01.5538098
11.07.2013 18:01:49;161864;201808;0;01:05:08.4958543
11.07.2013 18:02:04;162680;202624;0;01:05:15.5626996
11.07.2013 18:02:19;159996;199940;0;01:05:23.0039473
11.07.2013 18:02:34;159996;199940;0;01:05:30.3515944
11.07.2013 18:02:49;161744;202732;0;01:05:37.7928421
11.07.2013 18:03:04;160812;200756;0;01:05:44.8752875
11.07.2013 18:03:19;163696;203640;0;01:05:51.9889331
11.07.2013 18:03:34;160012;199956;0;01:05:59.4613810
11.07.2013 18:03:49;163696;203640;0;01:06:06.9806292
11.07.2013 18:04:04;159996;199940;0;01:06:14.2190756
11.07.2013 18:04:19;160012;199956;0;01:06:21.5511226
11.07.2013 18:04:34;159996;199940;0;01:06:28.5555675
11.07.2013 18:04:49;162352;203644;0;01:06:35.8876145
11.07.2013 18:05:04;160720;201824;0;01:06:43.3132621
11.07.2013 18:05:19;159996;199940;0;01:06:50.4581079
11.07.2013 18:05:34;159996;199940;0;01:06:57.6965543
11.07.2013 18:05:49;160312;200304;0;01:07:05.2938030
11.07.2013 18:06:04;160296;200288;0;01:07:12.7506508
11.07.2013 18:06:19;160296;200288;0;01:07:19.7238955
11.07.2013 18:06:34;160012;199956;0;01:07:26.9623419
11.07.2013 18:06:49;159996;199940;0;01:07:33.9979870
11.07.2013 18:07:04;164512;204456;0;01:07:41.1584329
11.07.2013 18:07:19;160012;199956;0;01:07:48.6620810
11.07.2013 18:07:34;159996;199940;0;01:07:55.7913267
11.07.2013 18:07:49;159996;199940;0;01:08:03.1545739
11.07.2013 18:08:04;160828;200772;0;01:08:10.3618201
11.07.2013 18:08:19;159996;199940;0;01:08:17.6470668
11.07.2013 18:08:34;163504;203640;0;01:08:25.0415142
11.07.2013 18:08:49;160012;199956;0;01:08:32.3111608
11.07.2013 18:09:04;159996;199940;0;01:08:39.4872068
11.07.2013 18:09:19;162680;202624;0;01:08:46.9596547
11.07.2013 18:09:34;159996;199940;0;01:08:54.3229019
11.07.2013 18:09:49;159996;199940;0;01:09:01.4677477
11.07.2013 18:10:04;162000;202896;0;01:09:08.8621951
